,Customer_Age,Emails_Opened,Emails_Clicked,Purchase_History,Time_Spent_On_Website,Days_Since_Last_Open,Customer_Engagement_Score,Opened_Previous_Emails,Clicked_Previous_Emails,Device_Type,Engagement_per_Email,EmailsClicked_TimeSpent,Click_Open_Ratio,Engagement_Efficiency,Purchase_per_Visit,Recency_Engagement,Email_Interaction_Rate,Loyalty_Score
183,39,1,3,1334.6,3.8,35,99.3,0,0,0,99.3,11.399999999999999,3.0,20.6875,278.0416666666667,3475.5,1.5,0.0
184,32,3,0,1109.9,4.0,45,69.1,1,0,1,23.03333333333333,0.0,0.0,13.819999999999999,221.98000000000002,3109.4999999999995,0.0,0.5
185,42,6,3,2165.3,5.7,0,58.8,0,1,0,9.799999999999999,17.1,0.5,8.776119402985074,323.179104477612,0.0,0.42857142857142855,0.5
186,39,3,0,901.6,9.7,24,76.3,1,0,1,25.433333333333334,0.0,0.0,7.130841121495327,84.26168224299066,1831.1999999999998,0.0,0.5
187,34,4,1,1946.8,3.6,33,87.5,1,1,0,21.875,3.6,0.25,19.021739130434785,423.21739130434787,2887.5,0.2,1.0
188,26,6,1,1946.5,4.2,16,69.7,1,1,1,11.616666666666667,4.2,0.16666666666666666,13.403846153846153,374.32692307692304,1115.2,0.14285714285714285,1.0
189,19,3,2,2414.8,4.9,55,89.2,0,0,1,29.733333333333334,9.8,0.6666666666666666,15.118644067796609,409.2881355932203,4906.0,0.5,0.0
190,30,5,0,1295.2,5.8,20,86.2,0,1,1,17.240000000000002,0.0,0.0,12.676470588235295,190.47058823529412,1724.0,0.0,0.5
191,43,2,2,1856.2,5.5,29,53.9,0,1,0,26.95,11.0,1.0,8.292307692307691,285.5692307692308,1563.1,0.6666666666666666,0.5
193,22,5,0,1191.2,0.1,21,84.4,0,1,0,16.880000000000003,0.0,0.0,76.72727272727272,1082.9090909090908,1772.4,0.0,0.5
194,36,1,2,732.5,0.2,2,29.3,0,1,1,29.3,0.4,2.0,24.416666666666668,610.4166666666667,58.6,1.0,0.5
195,38,5,1,560.0,4.0,23,67.8,1,0,0,13.559999999999999,4.0,0.2,13.559999999999999,112.0,1559.3999999999999,0.16666666666666666,0.5
196,26,4,2,1856.4,7.2,45,48.5,0,0,1,12.125,14.4,0.5,5.914634146341464,226.39024390243907,2182.5,0.4,0.0
197,36,6,2,558.4,1.9,24,62.9,1,0,0,10.483333333333333,3.8,0.3333333333333333,21.689655172413794,192.55172413793105,1509.6,0.2857142857142857,0.5
199,23,7,2,1718.7,6.1,43,64.6,1,1,1,9.228571428571428,12.2,0.2857142857142857,9.098591549295774,242.0704225352113,2777.7999999999997,0.25,1.0
200,38,5,3,1592.6,5.5,25,61.7,1,0,1,12.34,16.5,0.6,9.492307692307692,245.0153846153846,1542.5,0.5,0.5
201,40,4,1,1712.7,2.8,22,53.5,0,1,0,13.375,2.8,0.25,14.078947368421053,450.7105263157895,1177.0,0.2,0.5
202,45,5,2,1611.1,3.0,32,104.4,1,0,0,20.880000000000003,6.0,0.4,26.1,402.775,3340.8,0.3333333333333333,0.5
203,45,6,0,2139.4,3.1,41,98.0,0,0,1,16.333333333333332,0.0,0.0,23.902439024390247,521.8048780487806,4018.0,0.0,0.0
204,21,5,1,1023.8,5.2,65,52.6,0,0,1,10.52,5.2,0.2,8.483870967741936,165.1290322580645,3419.0,0.16666666666666666,0.0
205,25,5,2,1161.5,3.7,42,93.7,0,1,0,18.740000000000002,7.4,0.4,19.93617021276596,247.12765957446808,3935.4,0.3333333333333333,0.5
206,40,3,3,1113.7,6.0,47,64.0,0,1,1,21.333333333333332,18.0,1.0,9.142857142857142,159.1,3008.0,0.75,0.5
208,40,2,1,1950.2,3.3,14,69.1,0,0,0,34.55,3.3,0.5,16.069767441860463,453.5348837209303,967.3999999999999,0.3333333333333333,0.0
210,40,2,0,2091.7,4.5,31,84.8,1,0,1,42.4,0.0,0.0,15.418181818181818,380.30909090909086,2628.7999999999997,0.0,0.5
211,46,3,2,911.0,3.9,13,71.9,1,1,0,23.96666666666667,7.8,0.6666666666666666,14.673469387755102,185.91836734693877,934.7,0.5,1.0
212,44,3,2,2333.6,6.6,27,62.9,0,0,0,20.966666666666665,13.2,0.6666666666666666,8.276315789473685,307.0526315789474,1698.3,0.5,0.0
213,41,6,1,2261.6,1.3,35,50.4,1,0,1,8.4,1.3,0.16666666666666666,21.91304347826087,983.304347826087,1764.0,0.14285714285714285,0.5
214,31,4,1,1867.8,5.1,35,56.6,0,1,1,14.15,5.1,0.25,9.278688524590164,306.1967213114754,1981.0,0.2,0.5
215,42,7,2,2390.9,6.1,37,45.4,1,1,1,6.485714285714286,12.2,0.2857142857142857,6.394366197183099,336.7464788732395,1679.8,0.25,1.0
216,27,3,1,671.7,8.7,34,70.2,0,1,0,23.400000000000002,8.7,0.3333333333333333,7.237113402061857,69.24742268041238,2386.8,0.25,0.5
217,32,5,1,1237.8,4.0,22,52.1,0,1,1,10.42,4.0,0.2,10.42,247.56,1146.2,0.16666666666666666,0.5
219,35,9,1,1860.7,1.4,12,90.6,0,0,0,10.066666666666666,1.4,0.1111111111111111,37.75,775.2916666666667,1087.1999999999998,0.1,0.0
220,58,2,1,974.9,0.2,56,88.0,1,0,0,44.0,0.2,0.5,73.33333333333334,812.4166666666666,4928.0,0.3333333333333333,0.5
221,16,5,1,1878.7,6.7,30,69.5,1,1,0,13.9,6.7,0.2,9.025974025974026,243.98701298701297,2085.0,0.16666666666666666,1.0
222,41,6,2,2185.3,5.0,26,68.7,0,1,0,11.450000000000001,10.0,0.3333333333333333,11.450000000000001,364.2166666666667,1786.2,0.2857142857142857,0.5
223,18,5,1,1847.6,7.4,16,98.2,1,0,1,19.64,7.4,0.2,11.69047619047619,219.95238095238093,1571.2,0.16666666666666666,0.5
225,45,4,3,1006.1,6.0,13,65.1,0,1,1,16.275,18.0,0.75,9.299999999999999,143.72857142857143,846.3,0.6,0.5
226,35,5,3,1076.6,8.7,23,48.6,1,1,0,9.72,26.099999999999998,0.6,5.010309278350516,110.98969072164948,1117.8,0.5,1.0
227,24,4,1,2124.8,5.8,36,75.9,0,0,0,18.975,5.8,0.25,11.161764705882353,312.47058823529414,2732.4,0.2,0.0
228,27,6,0,1889.7,5.6,39,82.4,0,1,1,13.733333333333334,0.0,0.0,12.484848484848486,286.3181818181818,3213.6000000000004,0.0,0.5
229,41,9,3,1480.5,5.0,44,60.5,0,0,1,6.722222222222222,15.0,0.3333333333333333,10.083333333333334,246.75,2662.0,0.3,0.0
230,27,3,1,1291.0,1.9,57,74.4,0,0,1,24.8,1.9,0.3333333333333333,25.655172413793107,445.1724137931035,4240.8,0.25,0.0
231,37,2,2,487.1,7.7,37,64.5,0,1,0,32.25,15.4,1.0,7.413793103448277,55.988505747126446,2386.5,0.6666666666666666,0.5
232,35,4,0,964.6,3.8,14,67.2,1,0,0,16.8,0.0,0.0,14.000000000000002,200.95833333333334,940.8000000000001,0.0,0.5
233,28,10,2,2455.7,6.0,26,32.7,1,0,1,3.2700000000000005,12.0,0.2,4.671428571428572,350.8142857142857,850.2,0.18181818181818182,0.5
234,56,3,0,859.8,1.9,34,66.7,1,0,1,22.233333333333334,0.0,0.0,23.0,296.48275862068965,2267.8,0.0,0.5
235,41,8,2,1594.7,2.6,61,84.5,0,1,0,10.5625,5.2,0.25,23.47222222222222,442.97222222222223,5154.5,0.2222222222222222,0.5
236,14,8,2,2003.7,7.9,9,60.5,0,0,1,7.5625,15.8,0.25,6.797752808988764,225.13483146067415,544.5,0.2222222222222222,0.0
237,36,3,1,872.5,4.3,48,70.8,0,1,1,23.599999999999998,4.3,0.3333333333333333,13.358490566037736,164.62264150943398,3398.3999999999996,0.25,0.5
238,28,6,1,1592.4,7.9,32,58.7,0,0,0,9.783333333333333,7.9,0.16666666666666666,6.595505617977528,178.92134831460675,1878.4,0.14285714285714285,0.0
239,43,8,2,1969.0,4.8,42,75.4,0,0,1,9.425,9.6,0.25,13.000000000000002,339.48275862068965,3166.8,0.2222222222222222,0.0
240,27,4,2,1506.2,1.3,28,66.8,0,0,0,16.7,2.6,0.5,29.043478260869566,654.8695652173914,1870.3999999999999,0.4,0.0
242,40,3,3,665.7,3.8,41,90.0,0,0,0,30.0,11.399999999999999,1.0,18.75,138.68750000000003,3690.0,0.75,0.0
243,43,2,0,2029.4,6.4,39,83.9,1,1,1,41.95,0.0,0.0,11.337837837837839,274.2432432432432,3272.1000000000004,0.0,1.0
244,22,3,3,1413.6,5.1,44,60.9,0,1,1,20.3,15.299999999999999,1.0,9.98360655737705,231.7377049180328,2679.6,0.75,0.5
245,31,2,2,1886.0,1.9,29,77.5,1,0,1,38.75,3.8,1.0,26.724137931034484,650.3448275862069,2247.5,0.6666666666666666,0.5
246,30,5,1,1720.7,5.3,21,78.1,0,1,1,15.62,5.3,0.2,12.396825396825395,273.12698412698415,1640.1,0.16666666666666666,0.5
247,28,3,0,1133.4,9.4,6,79.6,1,1,0,26.53333333333333,0.0,0.0,7.653846153846153,108.98076923076924,477.59999999999997,0.0,1.0
248,52,5,1,1614.5,6.0,42,44.6,1,0,0,8.92,6.0,0.2,6.371428571428572,230.64285714285714,1873.2,0.16666666666666666,0.5
249,39,1,2,571.0,4.9,36,85.1,0,1,1,85.1,9.8,2.0,14.42372881355932,96.77966101694915,3063.6,1.0,0.5
250,22,5,1,1801.6,7.2,15,61.5,0,1,1,12.3,7.2,0.2,7.500000000000001,219.70731707317074,922.5,0.16666666666666666,0.5
251,44,6,3,1649.1,5.4,21,64.6,1,1,1,10.766666666666666,16.200000000000003,0.5,10.093749999999998,257.67187499999994,1356.6,0.42857142857142855,1.0
252,56,1,0,1819.3,5.4,22,109.6,0,1,1,109.6,0.0,0.0,17.124999999999996,284.265625,2411.2,0.0,0.5
253,45,5,1,2029.1,2.8,7,74.5,0,0,0,14.9,2.8,0.2,19.605263157894736,533.9736842105264,521.5,0.16666666666666666,0.0
254,19,7,0,1683.8,5.5,17,64.2,0,1,1,9.171428571428573,0.0,0.0,9.876923076923077,259.04615384615386,1091.4,0.0,0.5
255,30,2,2,1574.0,7.1,12,36.9,1,0,0,18.45,14.2,1.0,4.555555555555555,194.320987654321,442.79999999999995,0.6666666666666666,0.5
256,47,8,2,1059.5,3.3,23,90.8,0,0,1,11.35,6.6,0.25,21.116279069767444,246.39534883720933,2088.4,0.2222222222222222,0.0
257,27,5,1,1143.9,7.8,18,49.8,1,1,1,9.959999999999999,7.8,0.2,5.659090909090908,129.98863636363637,896.4,0.16666666666666666,1.0
258,39,3,0,2093.4,4.8,5,54.9,1,0,1,18.3,0.0,0.0,9.46551724137931,360.93103448275866,274.5,0.0,0.5
259,42,4,2,2218.2,3.2,60,65.0,0,1,0,16.25,6.4,0.5,15.476190476190476,528.1428571428571,3900.0,0.4,0.5
260,25,6,2,1380.9,7.0,48,91.2,1,0,1,15.200000000000001,14.0,0.3333333333333333,11.4,172.6125,4377.6,0.2857142857142857,0.5
261,34,5,2,1523.0,4.4,18,81.6,0,1,0,16.32,8.8,0.4,15.111111111111109,282.037037037037,1468.8,0.3333333333333333,0.5
263,24,3,0,2086.4,4.4,36,74.6,1,0,1,24.866666666666664,0.0,0.0,13.814814814814813,386.3703703703704,2685.6,0.0,0.5
264,32,5,2,1832.7,4.9,47,61.0,1,1,0,12.2,9.8,0.4,10.338983050847457,310.62711864406776,2867.0,0.3333333333333333,1.0
265,22,2,3,2470.6,6.0,17,72.1,1,1,0,36.05,18.0,1.5,10.299999999999999,352.9428571428571,1225.6999999999998,1.0,1.0
266,51,4,0,1060.8,5.6,46,71.1,1,1,0,17.775,0.0,0.0,10.772727272727272,160.72727272727272,3270.6,0.0,1.0
267,20,3,2,1311.0,1.0,21,84.5,1,1,1,28.166666666666668,2.0,0.6666666666666666,42.25,655.5,1774.5,0.5,1.0
268,30,3,1,1615.7,2.8,9,84.5,0,0,0,28.166666666666668,2.8,0.3333333333333333,22.236842105263158,425.18421052631584,760.5,0.25,0.0
269,36,7,1,1823.2,6.9,40,77.4,1,0,0,11.057142857142859,6.9,0.14285714285714285,9.79746835443038,230.78481012658227,3096.0,0.125,0.5
270,49,7,2,1392.2,4.7,49,64.6,0,0,1,9.228571428571428,9.4,0.2857142857142857,11.333333333333332,244.24561403508773,3165.3999999999996,0.25,0.0
271,20,6,1,1063.5,4.0,68,81.1,0,1,1,13.516666666666666,4.0,0.16666666666666666,16.22,212.7,5514.799999999999,0.14285714285714285,0.5
272,46,2,1,1940.7,2.3,12,68.6,1,0,0,34.3,2.3,0.5,20.78787878787879,588.0909090909091,823.1999999999999,0.3333333333333333,0.5
273,35,4,2,1860.6,2.8,40,53.8,1,1,0,13.45,5.6,0.5,14.157894736842104,489.63157894736844,2152.0,0.4,1.0
274,25,7,0,1041.9,1.0,23,64.0,1,1,0,9.142857142857142,0.0,0.0,32.0,520.95,1472.0,0.0,1.0
275,39,5,0,2177.7,4.8,41,71.3,1,1,0,14.26,0.0,0.0,12.293103448275861,375.4655172413793,2923.2999999999997,0.0,1.0
276,36,9,2,2085.1,3.8,7,83.7,1,0,1,9.3,7.6,0.2222222222222222,17.4375,434.3958333333333,585.9,0.2,0.5
277,28,5,0,1567.1,3.1,11,67.2,0,0,1,13.440000000000001,0.0,0.0,16.390243902439025,382.219512195122,739.2,0.0,0.0
278,35,5,2,1539.8,4.9,18,51.9,0,0,0,10.379999999999999,9.8,0.4,8.796610169491524,260.9830508474576,934.1999999999999,0.3333333333333333,0.0
279,31,4,2,1777.0,5.7,31,70.9,0,0,1,17.725,11.4,0.5,10.582089552238806,265.2238805970149,2197.9,0.4,0.0
280,36,5,0,1069.1,9.2,20,71.7,1,1,0,14.34,0.0,0.0,7.029411764705883,104.81372549019608,1434.0,0.0,1.0
281,41,4,1,1515.0,2.0,39,72.8,1,0,1,18.2,2.0,0.25,24.266666666666666,505.0,2839.2,0.2,0.5
282,50,6,3,423.8,7.3,45,83.8,0,0,1,13.966666666666667,21.9,0.5,10.096385542168674,51.06024096385542,3771.0,0.42857142857142855,0.0
283,22,6,1,1938.2,6.9,38,85.3,1,0,0,14.216666666666667,6.9,0.16666666666666666,10.797468354430379,245.34177215189874,3241.4,0.14285714285714285,0.5
284,56,3,1,719.3,3.4,54,61.1,1,0,0,20.366666666666667,3.4,0.3333333333333333,13.886363636363635,163.4772727272727,3299.4,0.25,0.5
285,15,2,2,2251.7,5.4,36,60.8,1,1,0,30.4,10.8,1.0,9.499999999999998,351.82812499999994,2188.7999999999997,0.6666666666666666,1.0
286,33,1,2,1334.9,4.1,11,54.4,0,0,0,54.4,8.2,2.0,10.666666666666668,261.74509803921575,598.4,1.0,0.0
287,40,6,1,1394.2,5.4,50,80.5,1,0,1,13.416666666666666,5.4,0.16666666666666666,12.578125,217.84375,4025.0,0.14285714285714285,0.5
288,37,2,1,1186.1,8.0,20,91.7,0,0,1,45.85,8.0,0.5,10.18888888888889,131.7888888888889,1834.0,0.3333333333333333,0.0
289,28,0,3,1356.0,6.2,43,65.3,1,1,0,inf,18.6,inf,9.069444444444445,188.33333333333334,2807.9,3.0,1.0
290,32,5,3,2209.3,6.0,53,66.4,1,0,1,13.280000000000001,18.0,0.6,9.485714285714286,315.61428571428576,3519.2000000000003,0.5,0.5
291,30,9,2,256.1,4.1,36,92.0,0,0,1,10.222222222222221,8.2,0.2222222222222222,18.03921568627451,50.215686274509814,3312.0,0.2,0.0
292,29,4,2,2138.5,2.0,7,77.6,1,0,0,19.4,4.0,0.5,25.866666666666664,712.8333333333334,543.1999999999999,0.4,0.5
293,43,6,1,1669.0,4.6,16,76.5,1,1,0,12.75,4.6,0.16666666666666666,13.660714285714286,298.0357142857143,1224.0,0.14285714285714285,1.0
294,38,5,1,896.5,7.4,49,52.1,1,1,1,10.42,7.4,0.2,6.2023809523809526,106.72619047619047,2552.9,0.16666666666666666,1.0
295,28,4,2,962.3,1.9,27,80.2,0,0,0,20.05,3.8,0.5,27.655172413793107,331.82758620689657,2165.4,0.4,0.0
296,43,6,2,2338.2,2.9,31,56.1,1,0,0,9.35,5.8,0.3333333333333333,14.384615384615385,599.5384615384615,1739.1000000000001,0.2857142857142857,0.5
297,38,4,3,1027.2,5.3,41,53.0,1,1,1,13.25,15.899999999999999,0.75,8.412698412698413,163.04761904761907,2173.0,0.6,1.0
298,43,5,2,923.3,3.0,40,64.8,1,1,1,12.959999999999999,6.0,0.4,16.2,230.825,2592.0,0.3333333333333333,1.0
299,41,5,0,2068.7,3.4,34,61.2,1,1,0,12.24,0.0,0.0,13.909090909090908,470.1590909090908,2080.8,0.0,1.0
300,26,3,3,1669.3,4.2,26,66.7,1,1,1,22.233333333333334,12.600000000000001,1.0,12.826923076923077,321.0192307692308,1734.2,0.75,1.0
301,29,6,1,1031.0,2.3,25,48.4,0,1,0,8.066666666666666,2.3,0.16666666666666666,14.666666666666668,312.42424242424244,1210.0,0.14285714285714285,0.5
302,42,4,1,1608.3,3.1,42,84.4,0,0,0,21.1,3.1,0.25,20.58536585365854,392.26829268292687,3544.8,0.2,0.0
303,41,3,2,987.1,6.4,38,86.9,1,0,1,28.96666666666667,12.8,0.6666666666666666,11.743243243243244,133.3918918918919,3302.2000000000003,0.5,0.5
304,34,6,3,2050.4,2.4,26,40.8,1,0,1,6.8,7.199999999999999,0.5,12.0,603.0588235294118,1060.8,0.42857142857142855,0.5
306,47,5,2,1766.0,3.7,28,57.8,1,1,0,11.559999999999999,7.4,0.4,12.297872340425531,375.74468085106383,1618.3999999999999,0.3333333333333333,1.0
307,29,4,1,1680.8,6.5,17,82.9,1,1,0,20.725,6.5,0.25,11.053333333333335,224.10666666666665,1409.3000000000002,0.2,1.0
308,40,7,2,2380.6,4.6,18,69.0,1,1,1,9.857142857142858,9.2,0.2857142857142857,12.321428571428573,425.1071428571429,1242.0,0.25,1.0
309,32,5,2,1499.8,4.1,15,70.4,1,1,0,14.080000000000002,8.2,0.4,13.803921568627453,294.078431372549,1056.0,0.3333333333333333,1.0
310,32,4,1,909.1,5.1,25,67.2,1,1,1,16.8,5.1,0.25,11.016393442622952,149.0327868852459,1680.0,0.2,1.0
311,45,6,3,1724.7,1.5,48,88.2,1,0,0,14.700000000000001,4.5,0.5,35.28,689.88,4233.6,0.42857142857142855,0.5
312,43,7,2,2543.0,6.0,17,51.4,1,0,1,7.3428571428571425,12.0,0.2857142857142857,7.3428571428571425,363.2857142857143,873.8,0.25,0.5
313,43,6,2,992.6,5.8,32,79.1,1,0,0,13.183333333333332,11.6,0.3333333333333333,11.63235294117647,145.97058823529412,2531.2,0.2857142857142857,0.5
314,48,5,2,1319.3,4.2,20,86.5,0,0,1,17.3,8.4,0.4,16.634615384615383,253.71153846153845,1730.0,0.3333333333333333,0.0
315,35,2,2,1708.2,7.0,26,80.7,0,0,0,40.35,14.0,1.0,10.0875,213.525,2098.2000000000003,0.6666666666666666,0.0
316,41,2,2,1473.0,2.7,7,104.9,1,1,0,52.45,5.4,1.0,28.35135135135135,398.10810810810807,734.3000000000001,0.6666666666666666,1.0
317,31,4,1,1008.8,7.3,26,62.1,1,1,0,15.525,7.3,0.25,7.481927710843373,121.54216867469879,1614.6000000000001,0.2,1.0
318,38,3,1,2060.9,5.3,27,84.4,1,1,0,28.133333333333336,5.3,0.3333333333333333,13.396825396825399,327.12698412698415,2278.8,0.25,1.0
319,33,4,0,2660.0,4.3,38,68.4,1,1,1,17.1,0.0,0.0,12.905660377358492,501.8867924528302,2599.2000000000003,0.0,1.0
320,35,5,2,1598.1,5.0,33,88.5,0,1,1,17.7,10.0,0.4,14.75,266.34999999999997,2920.5,0.3333333333333333,0.5
321,40,6,2,1048.0,4.8,12,69.9,0,0,1,11.65,9.6,0.3333333333333333,12.051724137931036,180.6896551724138,838.8000000000001,0.2857142857142857,0.0
322,26,4,2,725.5,7.4,46,64.2,0,0,1,16.05,14.8,0.5,7.642857142857143,86.36904761904762,2953.2000000000003,0.4,0.0
323,55,5,3,1629.0,2.8,33,89.6,0,0,1,17.919999999999998,8.399999999999999,0.6,23.57894736842105,428.68421052631584,2956.7999999999997,0.5,0.0
324,24,5,1,2051.9,3.5,32,62.6,1,1,0,12.52,3.5,0.2,13.911111111111111,455.9777777777778,2003.2,0.16666666666666666,1.0
325,22,1,2,1737.6,7.1,29,48.8,1,1,1,48.8,14.2,2.0,6.0246913580246915,214.5185185185185,1415.1999999999998,1.0,1.0
326,46,3,0,1498.8,3.8,22,62.2,1,1,1,20.733333333333334,0.0,0.0,12.958333333333334,312.25,1368.4,0.0,1.0
327,42,4,1,1205.4,6.8,33,79.3,0,1,1,19.825,6.8,0.25,10.166666666666666,154.53846153846155,2616.9,0.2,0.5
328,41,2,2,953.9,8.4,37,90.9,1,0,1,45.45,16.8,1.0,9.670212765957446,101.47872340425532,3363.3,0.6666666666666666,0.5
329,41,6,2,1917.4,4.2,3,71.7,1,1,0,11.950000000000001,8.4,0.3333333333333333,13.788461538461538,368.7307692307692,215.10000000000002,0.2857142857142857,1.0
330,34,8,1,1956.9,6.4,21,89.8,0,0,0,11.225,6.4,0.125,12.135135135135133,264.44594594594594,1885.8,0.1111111111111111,0.0
331,26,7,1,727.1,2.7,26,49.6,0,1,0,7.085714285714286,2.7,0.14285714285714285,13.405405405405405,196.51351351351352,1289.6000000000001,0.125,0.5
332,35,4,0,2294.9,6.5,33,63.4,0,0,0,15.85,0.0,0.0,8.453333333333333,305.9866666666667,2092.2,0.0,0.0
333,28,7,1,1787.0,5.4,47,65.7,0,1,1,9.385714285714286,5.4,0.14285714285714285,10.265625,279.21875,3087.9,0.125,0.5
334,44,5,2,2199.8,5.9,18,68.3,0,1,1,13.66,11.8,0.4,9.89855072463768,318.81159420289856,1229.3999999999999,0.3333333333333333,0.5
335,33,4,2,828.9,3.7,22,71.3,1,0,0,17.825,7.4,0.5,15.170212765957446,176.36170212765956,1568.6,0.4,0.5
336,26,3,2,817.1,1.7,22,80.4,1,0,0,26.8,3.4,0.6666666666666666,29.77777777777778,302.6296296296296,1768.8000000000002,0.5,0.5
337,31,4,2,1425.5,6.0,17,63.3,0,1,1,15.825,12.0,0.5,9.042857142857143,203.64285714285714,1076.1,0.4,0.5
338,39,4,2,1751.4,0.9,24,72.1,1,0,1,18.025,1.8,0.5,37.94736842105263,921.7894736842106,1730.3999999999999,0.4,0.5
339,29,5,1,2398.2,4.4,41,69.3,1,1,0,13.86,4.4,0.2,12.833333333333332,444.11111111111103,2841.2999999999997,0.16666666666666666,1.0
340,26,5,2,1853.0,6.9,14,56.1,1,1,0,11.22,13.8,0.4,7.10126582278481,234.55696202531644,785.4,0.3333333333333333,1.0
341,37,5,2,1378.7,5.4,36,68.3,1,0,0,13.66,10.8,0.4,10.671874999999998,215.421875,2458.7999999999997,0.3333333333333333,0.5
342,37,5,2,986.8,8.9,4,67.8,0,1,0,13.559999999999999,17.8,0.4,6.848484848484848,99.67676767676767,271.2,0.3333333333333333,0.5
343,29,7,1,2115.0,7.1,21,67.5,1,1,1,9.642857142857142,7.1,0.14285714285714285,8.333333333333334,261.11111111111114,1417.5,0.125,1.0
344,30,6,0,1017.6,3.7,25,70.5,1,0,1,11.75,0.0,0.0,15.0,216.51063829787233,1762.5,0.0,0.5
345,37,2,3,2314.2,5.1,55,71.1,1,1,1,35.55,15.299999999999999,1.5,11.655737704918032,379.37704918032784,3910.4999999999995,1.0,1.0
346,20,0,1,1357.8,4.9,25,63.5,0,1,0,inf,4.9,inf,10.762711864406779,230.13559322033896,1587.5,1.0,0.5
347,20,6,1,2295.3,1.8,0,89.1,1,1,1,14.85,1.8,0.16666666666666666,31.821428571428573,819.7500000000001,0.0,0.14285714285714285,1.0
348,27,2,2,1839.5,3.1,0,52.5,0,1,1,26.25,6.2,1.0,12.80487804878049,448.6585365853659,0.0,0.6666666666666666,0.5
349,32,4,1,1431.5,3.9,30,59.2,0,0,0,14.8,3.9,0.25,12.081632653061224,292.1428571428571,1776.0,0.2,0.0
350,38,2,3,1240.3,0.9,39,111.7,0,0,0,55.85,2.7,1.5,58.78947368421053,652.7894736842105,4356.3,1.0,0.0
351,49,1,2,1329.5,5.1,35,54.4,0,0,0,54.4,10.2,2.0,8.918032786885247,217.95081967213116,1904.0,1.0,0.0
352,43,6,2,1714.2,4.5,32,49.7,1,1,0,8.283333333333333,9.0,0.3333333333333333,9.036363636363637,311.6727272727273,1590.4,0.2857142857142857,1.0
353,33,6,0,1538.6,1.7,47,81.0,0,0,0,13.5,0.0,0.0,29.999999999999996,569.8518518518517,3807.0,0.0,0.0
354,34,3,3,1203.1,5.8,21,38.8,0,0,0,12.933333333333332,17.4,1.0,5.705882352941177,176.92647058823528,814.8,0.75,0.0
355,24,0,2,1417.2,6.4,43,66.5,0,0,1,inf,12.8,inf,8.986486486486486,191.51351351351352,2859.5,2.0,0.0
356,34,3,1,1539.3,5.5,5,102.2,0,1,1,34.06666666666667,5.5,0.3333333333333333,15.723076923076924,236.8153846153846,511.0,0.25,0.5
357,32,5,2,435.6,4.4,16,46.8,0,0,1,9.36,8.8,0.4,8.666666666666666,80.66666666666667,748.8,0.3333333333333333,0.0
358,38,2,0,1729.1,6.2,2,40.3,1,0,1,20.15,0.0,0.0,5.597222222222221,240.15277777777777,80.6,0.0,0.5
359,26,5,2,1010.1,6.4,25,47.5,0,1,1,9.5,12.8,0.4,6.418918918918918,136.5,1187.5,0.3333333333333333,0.5
360,40,4,0,923.3,5.6,29,83.5,1,1,1,20.875,0.0,0.0,12.651515151515152,139.8939393939394,2421.5,0.0,1.0
361,50,6,0,656.3,3.4,31,86.9,1,1,0,14.483333333333334,0.0,0.0,19.75,149.15909090909088,2693.9,0.0,1.0
362,33,5,0,603.1,5.6,30,62.3,0,1,0,12.459999999999999,0.0,0.0,9.43939393939394,91.37878787878789,1869.0,0.0,0.5
363,39,3,3,822.3,7.4,16,80.2,1,1,0,26.733333333333334,22.200000000000003,1.0,9.547619047619047,97.89285714285714,1283.2,0.75,1.0
364,41,7,1,1145.5,3.8,27,90.9,1,1,1,12.985714285714286,3.8,0.14285714285714285,18.937500000000004,238.64583333333334,2454.3,0.125,1.0
365,30,4,3,2476.6,9.2,7,96.8,1,0,1,24.2,27.599999999999998,0.75,9.490196078431373,242.80392156862746,677.6,0.6,0.5
366,37,4,1,1237.1,3.9,50,66.3,0,0,0,16.575,3.9,0.25,13.530612244897958,252.469387755102,3315.0,0.2,0.0
367,35,3,0,1588.9,5.1,25,35.5,0,1,0,11.833333333333334,0.0,0.0,5.8196721311475414,260.4754098360656,887.5,0.0,0.5
368,35,4,0,1700.2,3.7,22,57.7,0,1,0,14.425,0.0,0.0,12.27659574468085,361.74468085106383,1269.4,0.0,0.5
369,27,3,3,1565.5,5.4,53,63.6,0,0,0,21.2,16.200000000000003,1.0,9.9375,244.609375,3370.8,0.75,0.0
370,35,4,1,1461.3,1.5,11,66.1,0,1,0,16.525,1.5,0.25,26.439999999999998,584.52,727.0999999999999,0.2,0.5
371,39,8,1,902.4,3.9,13,67.2,0,1,1,8.4,3.9,0.125,13.714285714285714,184.16326530612244,873.6,0.1111111111111111,0.5
372,49,2,2,2225.5,2.8,13,86.8,0,0,1,43.4,5.6,1.0,22.842105263157894,585.6578947368421,1128.3999999999999,0.6666666666666666,0.0
373,44,1,2,2403.6,5.3,28,89.1,1,1,1,89.1,10.6,2.0,14.142857142857142,381.5238095238095,2494.7999999999997,1.0,1.0
374,56,7,3,658.7,7.0,36,67.4,1,1,0,9.62857142857143,21.0,0.42857142857142855,8.425,82.3375,2426.4,0.375,1.0
375,27,4,3,988.0,6.3,41,86.5,0,0,1,21.625,18.9,0.75,11.849315068493151,135.34246575342465,3546.5,0.6,0.0
